0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
100,100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100,100,100,100,100,100,99,98,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100,100,100,100,99,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
100,100,100,100,100,100,100,100,98,100,100,100,98,99,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,99,98,99,98,32,0,0,0,0,0,0,0,0,0,0,0,21
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,100,100,99,100,98,98,98,99,98,50,0,0,30
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,98,99,98,98,42,0,0,0,0,0,0,0,0,0,0,22
100,100,100,100,100,100,100,100,98,100,99,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,100,100,99,100,98,98,98,100,98,98,72,0,31
100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
100,100,100,100,99,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100,100,100,100,100,100,100,100,99,100,100,100,100,99,98,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
100,100,100,100,100,100,100,100,98,100,99,99,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
100,100,100,100,100,100,100,100,100,100,100,100,100,99,98,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,98,100,98,98,40,0,0,0,0,0,0,0,25
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,100,98,98,98,98,14,0,0,0,29
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,99,98,99,92,0,0,0,0,0,0,0,0,0,0,0,0,21
100,100,100,100,100,100,100,100,98,100,99,99,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
100,100,99,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,100,98,98,98,98,28,0,0,0,29
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,99,98,99,74,0,0,0,0,0,0,0,0,0,0,0,0,20
100,100,100,100,100,100,100,100,98,100,99,99,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
100,100,99,99,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100,100,100,100,100,100,100,100,98,100,100,100,98,99,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
100,100,100,100,100,100,98,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,99,100,98,98,98,99,98,28,0,0,30
100,100,100,99,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,100,100,100,100,100,100,100,100,100,100,100,100,99,98,98,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,100,100,99,100,98,98,98,100,98,98,46,0,31
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,98,99,98,99,4,0,0,0,0,0,0,0,0,0,0,0,0,20
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,98,99,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
100,100,100,100,100,100,98,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
100,100,100,100,100,99,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
100,100,99,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,100,100,100,100,100,100,99,98,100,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,98,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,98,99,98,98,55,0,0,0,0,0,0,0,0,0,0,22
100,100,100,100,100,100,100,100,100,100,100,100,100,99,98,98,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
100,100,100,99,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,98,100,98,98,44,0,0,0,0,0,0,0,25
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,99,99,100,100,99,100,98,98,98,100,99,98,98,18,32
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,100,98,98,98,64,0,0,0,0,28
100,100,100,100,100,100,100,100,98,100,99,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,98,98,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,99,98,99,98,10,0,0,0,0,0,0,0,0,0,0,0,6
100,98,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,99,100,98,98,98,98,98,2,0,0,30
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,99,100,98,98,98,98,98,16,0,0,30
100,100,99,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,100,98,98,98,96,0,0,0,0,29
100,100,100,100,100,100,98,98,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,99,100,98,98,98,98,98,4,0,0,30
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,99,98,99,94,0,0,0,0,0,0,0,0,0,0,0,0,10
100,98,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100,100,100,100,100,100,98,98,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,99,98,99,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100,100,100,100,100,100,98,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
100,100,100,100,100,100,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,98,100,98,24,0,0,0,0,0,0,0,0,24
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,99,98,98,62,0,0,0,0,0,27
100,100,100,99,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100,100,100,100,100,100,100,100,98,100,100,100,98,99,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,99,98,99,98,38,0,0,0,0,0,0,0,0,0,0,0,21
100,100,100,100,100,100,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
100,100,100,100,100,100,98,98,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
100,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,98,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
100,100,100,100,100,100,100,100,99,100,100,100,100,99,98,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
100,100,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100,99,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,100,100,100,100,100,100,100,98,100,100,100,99,99,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
100,100,100,100,100,100,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,98,99,98,98,44,0,0,0,0,0,0,0,0,0,0,22
100,100,100,100,100,100,99,98,98,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
100,100,100,100,100,100,100,100,98,100,99,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,99,100,98,99,98,35,0,0,0,0,0,0,26
100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,98,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,100,100,99,100,98,98,98,100,98,98,58,0,29
100,100,100,100,100,100,100,99,98,100,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,100,98,98,98,98,16,0,0,0,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,100,98,98,98,98,8,0,0,0,29
100,100,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,98,99,98,98,10,0,0,0,0,0,0,0,0,0,0,22
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,98,99,98,93,0,0,0,0,0,0,0,0,0,0,0,0,0,20
100,100,100,99,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100,100,100,100,100,100,100,100,98,100,99,98,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,100,100,99,100,98,98,98,100,98,90,0,0,31
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,99,100,98,98,98,98,54,0,0,0,29
100,100,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100,100,100,100,100,100,98,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
100,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,100,100,100,100,100,100,100,98,100,99,99,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,98,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,99,100,98,98,68,0,0,0,0,0,0,0,25
100,100,100,100,100,100,100,100,98,100,99,100,98,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,100,100,99,100,98,98,98,100,98,98,10,0,31
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,99,98,76,0,0,0,0,0,0,26
100,100,100,100,100,100,100,100,98,100,99,99,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,100,98,98,98,78,0,0,0,0,28
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,99,100,98,98,98,98,86,0,0,0,30
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,98,99,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
100,100,100,100,99,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100,100,100,100,100,100,98,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
100,100,100,100,100,100,100,100,98,100,99,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
100,100,100,100,100,100,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
100,100,100,100,100,100,100,99,98,100,99,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
100,100,100,99,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,99,98,94,0,0,0,0,0,0,27
100,100,100,100,100,100,98,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
100,100,100,100,100,100,98,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,100,100,99,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100,100,100,100,100,100,100,100,98,100,100,100,99,99,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
100,100,100,100,100,100,98,98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,99,100,98,98,76,0,0,0,0,0,0,0,25
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,98,99,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
100,98,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,100,98,98,98,98,16,0,0,0,29
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,100,100,99,100,98,98,98,100,98,98,22,0,31
100,100,100,100,100,100,100,100,100,100,100,100,100,99,98,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
100,100,100,100,100,100,100,100,99,100,100,100,100,99,98,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,99,100,98,99,98,39,0,0,0,0,0,0,26
100,100,100,99,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,99,98,99,80,0,0,0,0,0,0,0,0,0,0,0,0,13
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,98,99,98,54,0,0,0,0,0,0,0,0,0,0,0,0,0,19
100,100,100,100,100,100,100,100,98,100,99,99,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,98,99,98,82,0,0,0,0,0,0,0,0,0,0,0,22
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,98,99,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
100,100,100,100,100,100,100,100,99,100,100,100,100,99,98,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,99,98,99,32,0,0,0,0,0,0,0,0,0,0,0,0,20
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,98,99,58,0,0,0,0,0,0,0,0,0,23
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,98,99,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,99,99,100,100,99,100,98,98,98,100,99,98,98,20,32
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,98,100,98,94,0,0,0,0,0,0,0,0,25
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,100,100,99,100,98,98,98,100,98,98,8,0,31
100,100,100,100,100,100,99,98,98,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,98,99,98,99,2,0,0,0,0,0,0,0,0,0,0,0,0,20
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,98,99,98,88,0,0,0,0,0,0,0,0,0,0,0,22
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,99,98,98,92,0,0,0,0,0,28
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,98,99,98,98,38,0,0,0,0,0,0,0,0,0,0,22
100,100,100,100,100,100,100,100,98,100,99,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100,100,100,99,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,99,98,98,98,44,0,0,0,0,28
100,100,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,100,100,100,100,100,98,98,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,98,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,98,99,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,99,98,99,38,0,0,0,0,0,0,0,0,0,0,0,0,20
100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
100,100,100,100,99,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,98,100,98,20,0,0,0,0,0,0,0,0,24
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,100,100,99,100,98,98,98,100,98,60,0,0,30
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,100,98,98,98,60,0,0,0,0,28
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,100,100,99,100,98,98,98,100,98,98,40,0,31
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,98,99,98,98,99,6,0,0,0,0,0,0,0,0,0,23
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,99,98,98,98,0,0,0,0,0,28
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,98,99,98,65,0,0,0,0,0,0,0,0,0,0,0,21
100,100,100,100,100,100,100,100,98,100,99,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,100,98,98,98,98,10,0,0,0,29
100,100,100,100,100,100,100,100,100,100,100,100,100,99,98,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,98,100,98,74,0,0,0,0,0,0,0,0,24
100,100,100,100,100,100,99,98,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,98,99,66,0,0,0,0,0,0,0,0,0,23
100,100,100,100,100,100,100,100,98,100,100,100,98,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
100,100,100,100,99,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100,100,100,100,100,100,100,100,98,100,99,99,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,100,100,100,100,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,98,100,98,98,34,0,0,0,0,0,0,0,25
100,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100,100,100,99,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,99,100,98,98,92,0,0,0,0,0,0,0,26
100,100,100,100,100,100,100,100,98,100,100,100,99,99,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
100,100,100,100,100,100,100,100,98,100,99,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,99,100,98,98,82,0,0,0,0,0,0,0,14
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,99,100,98,98,98,98,58,0,0,0,29
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,98,99,98,98,65,0,0,0,0,0,0,0,0,0,0,22
97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,100,99,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,98,99,98,92,0,0,0,0,0,0,0,0,0,0,0,22
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,98,100,98,46,0,0,0,0,0,0,0,0,24
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,100,100,99,100,98,98,98,100,98,86,0,0,31
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,99,100,98,98,54,0,0,0,0,0,0,0,21
100,100,100,100,100,100,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100,100,99,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,99,98,98,72,0,0,0,0,0,14
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,98,99,98,52,0,0,0,0,0,0,0,0,0,0,0,0,0,7
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,98,100,98,16,0,0,0,0,0,0,0,0,24
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,99,98,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
100,100,100,100,100,100,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,99,100,98,98,98,98,66,0,0,0,29
100,100,100,100,100,100,100,100,100,100,100,100,100,99,98,98,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,98,99,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,100,100,99,100,98,98,98,100,98,94,0,0,31
100,100,100,100,99,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,100,100,100,100,100,98,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,99,98,99,98,14,0,0,0,0,0,0,0,0,0,0,0,21
100,99,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,98,100,100,98,100,98,98,98,98,2,0,0,0,29
100,100,100,100,100,100,100,100,99,100,100,100,100,99,98,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
100,100,100,100,100,100,100,100,98,100,99,98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
100,100,99,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
